"SKU","category"
"4230918","Trial & Travel Sizes"
"4230751","Trial & Travel Sizes"
"3925427","Trial & Travel Sizes"
"3551082","Trial & Travel Sizes"
"3556495","Trial & Travel Sizes"
"3473022","Trial & Travel Sizes"
"3374964","Trial & Travel Sizes"
"3374923","Trial & Travel Sizes"
"3374956","Trial & Travel Sizes"
"2876795","Trial & Travel Sizes"
"4394714","Confections"
"4394680","Confections"
"4394649","Confections"
"5779707","Confections"
"5714969","Confections"
"5714944","Confections"
"5714936","Confections"
"5714928","Confections"
"5714902","Confections"
"5714878","Confections"
"5779715","Confections"
"5779699","Confections"
"5594833","Confections"
"5593116","Confections"
"5593108","Confections"
"5593090","Confections"
"5593082","Confections"
"5592605","Confections"
"5537352","Confections"
"5536339","Confections"
"5536313","Confections"
"5714951","Confections"
"5714910","Confections"
"5714894","Confections"
"5714886","Confections"
"5713185","Confections"
"5713169","Confections"
"5523956","Confections"
"5536891","Confections"
"5536321","Confections"
"5392725","Confections"
"5392675","Confections"
"5281589","Confections"
"5281563","Confections"
"5245162","Confections"
"5245121","Confections"
"5244306","Confections"
"5228192","Confections"
"5392709","Confections"
"5392691","Confections"
"5392683","Confections"
"5392667","Confections"
"5211743","Confections"
"5211735","Confections"
"5356100","Confections"
"5356084","Confections"
"5355268","Confections"
"5106216","Confections"
"5085618","Confections"
"5072806","Confections"
"5072798","Confections"
"5337563","Confections"
"5281548","Confections"
"4978698","Confections"
"5594841","Confections"
"5594825","Confections"
"5594817","Confections"
"5593124","Confections"
"4973020","Confections"
"4972881","Confections"
"4972824","Confections"
"4972303","Confections"
"4972071","Confections"
"4955902","Confections"
"4955878","Confections"
"5593074","Confections"
"5593066","Confections"
"5593058","Confections"
"5592597","Confections"
"5356092","Confections"
"5355250","Confections"
"5355243","Confections"
"5355235","Confections"
"5355227","Confections"
"5350178","Confections"
"4971156","Confections"
"1812429","Confections"
"5245139","Confections"
"5245105","Confections"
"5244322","Confections"
"5211875","Confections"
"5106224","Confections"
"5106208","Confections"
"5085634","Confections"
"5003363","Confections"
"5003348","Confections"
"5002993","Confections"
"5002985","Confections"
"4972931","Confections"
"4972063","Confections"
"4971255","Confections"
"4913448","Confections"
"4913406","Confections"
"4767174","Confections"
"4767133","Confections"
"4766606","Confections"
"4743811","Confections"
"4743795","Confections"
"4743761","Confections"
"4743753","Confections"
"4596284","Confections"
"4596276","Confections"
"4593620","Confections"
"4590287","Confections"
"4580916","Confections"
"4550307","Confections"
"4542254","Confections"
"4542221","Confections"
"4542197","Confections"
"4503272","Confections"
"4870317","Confections"
"4493698","Confections"
"4869962","Confections"
"4868717","Confections"
"4868568","Confections"
"4868543","Confections"
"4476511","Confections"
"4474730","Confections"
"4766739","Confections"
"4447314","Confections"
"4744009","Confections"
"4743910","Confections"
"4743852","Confections"
"4743845","Confections"
"4730453","Confections"
"4596243","Confections"
"4596193","Confections"
"4578928","Confections"
"4568531","Confections"
"4568523","Confections"
"4402467","Confections"
"4402442","Confections"
"4402426","Confections"
"4402384","Confections"
"4402368","Confections"
"4397907","Confections"
"4397691","Confections"
"4397667","Confections"
"4397550","Confections"
"4397493","Confections"
"4397477","Confections"
"4397410","Confections"
"4397386","Confections"
"4397311","Confections"
"4397238","Confections"
"4397212","Confections"
"4397188","Confections"
"4397170","Confections"
"4397121","Confections"
"4396966","Confections"
"4396958","Confections"
"4396941","Confections"
"4396883","Confections"
"4396834","Confections"
"4396792","Confections"
"4396669","Confections"
"4396651","Confections"
"4396644","Confections"
"4396610","Confections"
"4396248","Confections"
"4396198","Confections"
"4396073","Confections"
"4396065","Confections"
"4396008","Confections"
"4395935","Confections"
"4395877","Confections"
"4395828","Confections"
"4395646","Confections"
"4395620","Confections"
"4395323","Confections"
"4395067","Confections"
"4394995","Confections"
"4394342","Confections"
"4394193","Confections"
"4394177","Confections"
"4394151","Confections"
"4393906","Confections"
"4393658","Confections"
"4393567","Confections"
"4393542","Confections"
"4393526","Confections"
"4393518","Confections"
"4393500","Confections"
"4393476","Confections"
"4393443","Confections"
"4393393","Confections"
"4393369","Confections"
"4393260","Confections"
"4390183","Confections"
"4390167","Confections"
"4390126","Confections"
"4390118","Confections"
"4390092","Confections"
"4389946","Confections"
"4389938","Confections"
"4549978","Confections"
"4389904","Confections"
"4389870","Confections"
"4389805","Confections"
"4389797","Confections"
"4389748","Confections"
"4389631","Confections"
"4389607","Confections"
"4389599","Confections"
"4389581","Confections"
"4389573","Confections"
"4549523","Confections"
"4389524","Confections"
"4389474","Confections"
"4389433","Confections"
"4389326","Confections"
"4389276","Confections"
"4389243","Confections"
"4542296","Confections"
"4542213","Confections"
"4542171","Confections"
"4541223","Confections"
"4503298","Confections"
"4503256","Confections"
"4493722","Confections"
"4493714","Confections"
"4481776","Confections"
"4474995","Confections"
"4474987","Confections"
"4474672","Confections"
"4474623","Confections"
"4474540","Confections"
"1813013","Confections"
"4447363","Confections"
"4447322","Confections"
"4447280","Confections"
"4402541","Confections"
"4402517","Confections"
"4402335","Confections"
"4397972","Confections"
"4397881","Confections"
"4397857","Confections"
"4397717","Confections"
"4397642","Confections"
"4397600","Confections"
"4397592","Confections"
"4397584","Confections"
"4397576","Confections"
"4397568","Confections"
"4397527","Confections"
"4397220","Confections"
"4397204","Confections"
"4397097","Confections"
"4397055","Confections"
"4397006","Confections"
"4396990","Confections"
"4396859","Confections"
"4396842","Confections"
"4396776","Confections"
"4396768","Confections"
"4396735","Confections"
"4396701","Confections"
"4396628","Confections"
"4396511","Confections"
"4396420","Confections"
"4396354","Confections"
"4396263","Confections"
"4396180","Confections"
"4396172","Confections"
"4396131","Confections"
"4396123","Confections"
"4396107","Confections"
"4396081","Confections"
"4396032","Confections"
"4396016","Confections"
"4395984","Confections"
"4395869","Confections"
"4395752","Confections"
"4395729","Confections"
"4395711","Confections"
"4395679","Confections"
"4395638","Confections"
"4395570","Confections"
"4395471","Confections"
"4395281","Confections"
"4395240","Confections"
"4395133","Confections"
"4395109","Confections"
"4394599","Confections"
"4394524","Confections"
"4394318","Confections"
"4394144","Confections"
"4394128","Confections"
"4394003","Confections"
"4393831","Confections"
"4393799","Confections"
"4393708","Confections"
"4393690","Confections"
"4393682","Confections"
"4393575","Confections"
"4393559","Confections"
"4393534","Confections"
"4393435","Confections"
"4393427","Confections"
"4393203","Confections"
"4390225","Confections"
"4390217","Confections"
"4390209","Confections"
"4390175","Confections"
"4390100","Confections"
"4390076","Confections"
"4390001","Confections"
"4389888","Confections"
"4389839","Confections"
"4389821","Confections"
"4389763","Confections"
"4389714","Confections"
"4389698","Confections"
"4389672","Confections"
"4389516","Confections"
"4389417","Confections"
"4389359","Confections"
"4389292","Confections"
"4389227","Confections"
"4389037","Confections"
"4388989","Confections"
"4870309","Confections"
"4870291","Confections"
"4870267","Confections"
"4869939","Confections"
"4868659","Confections"
"4868535","Confections"
"4390068","Confections"
"4390050","Confections"
"4390035","Confections"
"4390084","Confections"
"4157764","Confections"
"4157731","Confections"
"4002366","Confections"
"4002333","Confections"
"5289095","Seasonal Products"
"5765540","Seasonal Products"
"5765078","Seasonal Products"
"5764998","Seasonal Products"
"5515622","Seasonal Products"
"4449229","Seasonal Products"
"3523032","Seasonal Products"
"3521606","Seasonal Products"
"5780887","Seasonal Products"
"5780879","Seasonal Products"
"5765565","Seasonal Products"
"5765557","Seasonal Products"
"5749569","Seasonal Products"
"5723804","Seasonal Products"
"5723796","Seasonal Products"
"5723770","Seasonal Products"
"4968194","Seasonal Products"
"5711031","Seasonal Products"
"5711015","Seasonal Products"
"5765086","Seasonal Products"
"5589171","Seasonal Products"
"5573019","Seasonal Products"
"4449237","Seasonal Products"
"3383791","Seasonal Products"
"9001447","Seasonal Products"
"5781489","Seasonal Products"
"5781471","Seasonal Products"
"5781307","Seasonal Products"
"5781299","Seasonal Products"
"5781281","Seasonal Products"
"5781273","Seasonal Products"
"5780895","Seasonal Products"
"5758552","Seasonal Products"
"5758545","Seasonal Products"
"5758537","Seasonal Products"
"5758396","Seasonal Products"
"5596358","Seasonal Products"
"5591771","Seasonal Products"
"5591755","Seasonal Products"
"5570064","Seasonal Products"
"5589387","Seasonal Products"
"5589361","Seasonal Products"
"5583778","Seasonal Products"
"5583752","Seasonal Products"
"5583737","Seasonal Products"
"5583729","Seasonal Products"
"5583711","Seasonal Products"
"5583703","Seasonal Products"
"5547625","Seasonal Products"
"5545934","Seasonal Products"
"5545926","Seasonal Products"
"5545710","Seasonal Products"
"5545694","Seasonal Products"
"5545017","Seasonal Products"
"5545009","Seasonal Products"
"5723788","Seasonal Products"
"5541412","Seasonal Products"
"5541404","Seasonal Products"
"5540489","Seasonal Products"
"5540471","Seasonal Products"
"5711023","Seasonal Products"
"5707674","Seasonal Products"
"5707666","Seasonal Products"
"5482666","Seasonal Products"
"5541420","Seasonal Products"
"5541396","Seasonal Products"
"5540497","Seasonal Products"
"5540463","Seasonal Products"
"5534524","Seasonal Products"
"5442025","Seasonal Products"
"5439484","Seasonal Products"
"5439328","Seasonal Products"
"5439252","Seasonal Products"
"5439245","Seasonal Products"
"5545967","Seasonal Products"
"5545959","Seasonal Products"
"5545942","Seasonal Products"
"5545728","Seasonal Products"
"5545702","Seasonal Products"
"5545512","Seasonal Products"
"5544994","Seasonal Products"
"5544986","Seasonal Products"
"5427612","Seasonal Products"
"5427604","Seasonal Products"
"5532171","Seasonal Products"
"5532163","Seasonal Products"
"5532155","Seasonal Products"
"5532148","Seasonal Products"
"5532130","Seasonal Products"
"5427240","Seasonal Products"
"5427216","Seasonal Products"
"5425012","Seasonal Products"
"5424973","Seasonal Products"
"5424965","Seasonal Products"
"5424957","Seasonal Products"
"5404959","Seasonal Products"
"5491188","Seasonal Products"
"5378088","Seasonal Products"
"5482682","Seasonal Products"
"5482674","Seasonal Products"
"5482658","Seasonal Products"
"5602057","Seasonal Products"
"5602040","Seasonal Products"
"5602032","Seasonal Products"
"5450556","Seasonal Products"
"5449814","Seasonal Products"
"5449129","Seasonal Products"
"5442033","Seasonal Products"
"5439500","Seasonal Products"
"5439492","Seasonal Products"
"5439476","Seasonal Products"
"5439310","Seasonal Products"
"5439286","Seasonal Products"
"5439278","Seasonal Products"
"5439260","Seasonal Products"
"5439237","Seasonal Products"
"5289251","Seasonal Products"
"5427620","Seasonal Products"
"5427596","Seasonal Products"
"5427570","Seasonal Products"
"5427257","Seasonal Products"
"5427232","Seasonal Products"
"5427224","Seasonal Products"
"5427208","Seasonal Products"
"5425004","Seasonal Products"
"5424999","Seasonal Products"
"5424981","Seasonal Products"
"5416888","Seasonal Products"
"5409859","Seasonal Products"
"5402557","Seasonal Products"
"5402540","Seasonal Products"
"5226907","Seasonal Products"
"5226303","Seasonal Products"
"5226295","Seasonal Products"
"5163886","Seasonal Products"
"5163035","Seasonal Products"
"5162912","Seasonal Products"
"5332473","Seasonal Products"
"5332465","Seasonal Products"
"5332457","Seasonal Products"
"5332135","Seasonal Products"
"5331756","Seasonal Products"
"5313234","Seasonal Products"
"5330352","Seasonal Products"
"5330345","Seasonal Products"
"5330337","Seasonal Products"
"5330311","Seasonal Products"
"5330188","Seasonal Products"
"5330105","Seasonal Products"
"5330097","Seasonal Products"
"5330071","Seasonal Products"
"5330063","Seasonal Products"
"5330055","Seasonal Products"
"5330014","Seasonal Products"
"5330006","Seasonal Products"
"5329982","Seasonal Products"
"5329974","Seasonal Products"
"5329941","Seasonal Products"
"5329917","Seasonal Products"
"5329883","Seasonal Products"
"5329669","Seasonal Products"
"5329529","Seasonal Products"
"5329446","Seasonal Products"
"5329438","Seasonal Products"
"5329412","Seasonal Products"
"5329362","Seasonal Products"
"5329354","Seasonal Products"
"5329230","Seasonal Products"
"5329149","Seasonal Products"
"5329073","Seasonal Products"
"5328422","Seasonal Products"
"5308945","Seasonal Products"
"5570072","Seasonal Products"
"5596341","Seasonal Products"
"5583760","Seasonal Products"
"5583745","Seasonal Products"
"5592795","Seasonal Products"
"5592787","Seasonal Products"
"5592779","Seasonal Products"
"5592761","Seasonal Products"
"5591789","Seasonal Products"
"5591763","Seasonal Products"
"5307541","Seasonal Products"
"5307525","Seasonal Products"
"5307418","Seasonal Products"
"5307327","Seasonal Products"
"5652219","Seasonal Products"
"5600150","Seasonal Products"
"5600143","Seasonal Products"
"5573027","Seasonal Products"
"5332481","Seasonal Products"
"5332168","Seasonal Products"
"5332150","Seasonal Products"
"5331707","Seasonal Products"
"5331699","Seasonal Products"
"5302484","Seasonal Products"
"5302070","Seasonal Products"
"5301999","Seasonal Products"
"5301312","Seasonal Products"
"5301262","Seasonal Products"
"5301254","Seasonal Products"
"5330592","Seasonal Products"
"5300454","Seasonal Products"
"5300249","Seasonal Products"
"5330162","Seasonal Products"
"5330113","Seasonal Products"
"5330022","Seasonal Products"
"5329990","Seasonal Products"
"5329933","Seasonal Products"
"5329925","Seasonal Products"
"5329909","Seasonal Products"
"5329578","Seasonal Products"
"5329511","Seasonal Products"
"5329453","Seasonal Products"
"5329420","Seasonal Products"
"5329396","Seasonal Products"
"5329388","Seasonal Products"
"5329263","Seasonal Products"
"5329206","Seasonal Products"
"5329131","Seasonal Products"
"5329107","Seasonal Products"
"5329081","Seasonal Products"
"5329016","Seasonal Products"
"5329008","Seasonal Products"
"5328984","Seasonal Products"
"5328620","Seasonal Products"
"5328612","Seasonal Products"
"5328588","Seasonal Products"
"5328570","Seasonal Products"
"5328455","Seasonal Products"
"5328430","Seasonal Products"
"5328414","Seasonal Products"
"5328406","Seasonal Products"
"5328398","Seasonal Products"
"5302583","Seasonal Products"
"5302492","Seasonal Products"
"5302377","Seasonal Products"
"5301957","Seasonal Products"
"5301932","Seasonal Products"
"5301320","Seasonal Products"
"5301304","Seasonal Products"
"5307566","Seasonal Products"
"5307467","Seasonal Products"
"5306972","Seasonal Products"
"5306907","Seasonal Products"
"5306865","Seasonal Products"
"5300710","Seasonal Products"
"5300413","Seasonal Products"
"5300223","Seasonal Products"
"5300207","Seasonal Products"
"5308960","Seasonal Products"
"5308911","Seasonal Products"
"5227889","Seasonal Products"
"5226634","Seasonal Products"
"5226550","Seasonal Products"
"5162920","Seasonal Products"
"5162862","Seasonal Products"
"4967972","Seasonal Products"
"4941886","Seasonal Products"
"4800587","Seasonal Products"
"4728788","Seasonal Products"
"4728762","Seasonal Products"
"4475356","Seasonal Products"
"4464780","Seasonal Products"
"4464731","Seasonal Products"
"4446142","Seasonal Products"
"4446118","Seasonal Products"
"4438784","Seasonal Products"
"4438438","Seasonal Products"
"4434668","Seasonal Products"
"4400891","Seasonal Products"
"4487914","Seasonal Products"
"4473260","Seasonal Products"
"4459046","Seasonal Products"
"4453957","Seasonal Products"
"4435293","Seasonal Products"
"4434643","Seasonal Products"
"4400982","Seasonal Products"
"4400933","Seasonal Products"
"4236790","Seasonal Products"
"3937984","Seasonal Products"
